username,comment,videoid,title,views,likes,dislikes,polarity,label
BPstuff,Honestly this was the last decent YouTube Rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.25555555555555554,positive
lulu melo,"Español?
2019??👍",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Spider Red,I came here from rewind 2019😢😢,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
kizuna nanimations,1:41 behold our legend,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Popcorn Eatz,"No one



Not a single living soul:


""I KNOW ALL THESE ""Youtubers""



(Disclaimer i dont even know if most of them are youtubers or not :/)",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.09523809523809523,positive
abby jones,"lmao

2016: 500k dislikes in 2 years
2018: 13mil dislikes in 2weeks",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.6,positive
Osmel Alexander Polanco Vargas,"2016: juegagerman and pewdiepie                   
2019: badabun and t series",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Khmer Global Karaoke,"If the rewinds has less dislikes




They were very good",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.37166666666666665,positive
harley quinn,Ah yes the year when everyone was Harley Quinn,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Joy Chowdhury,3:44 EVEN BACK THEN WASSABI STILL LOOKED LIKE A CLOWN 🤣🤣🤣🤣,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Cameogtricky,I guess you just got disappointed by rewind 2018,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.75,negative
Lil Abdulnoodles,"2016: this rewind is kinda whack 

2020: god take me back to the good times",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35,positive
Jecjec Benter,"uhm before Youtube Rewind 2019 is released, I just wanna say, this would still be the most decent one😂",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.3333333333333333,positive
Tianna Mars,After watching 2019 I came back to this and it actually has more likes and dislikes and it starts with a fanny pack,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.16666666666666666,positive
Satins glabella,Daniel Howell better get a highlight in 2019 rewind and Shane Dawson,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
shnoosh,"remember when we all thought  this was terrible?





none of us knew what came the year after.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-1.0,negative
Bee Diverse,"Ideas for Youtube 2019 rewind 
Stan lee
Stephen Hilburg
Endgame 
Pewdiepie",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Narva,When Youtube rewind was a real rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2,positive
gavin invictus,"""2:45 BEGIN!!!""",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
August Childers,"Oh god I remember when I was like “this is really bad”. Oh honey, you’ve got a big storm comin",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.3499999999999999,negative
CharmanderTC,"20% of comments:
Actually in 2016


80% of comments: 
Here I escape the depths of hell which is called YouTube Rewind 2018",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
MaxRyn,Anyone here from moresidemen😂,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Molly Siegel,im here after 2019 (watchmojo),Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Abril Albarracín,2019 : missasinfonia plis,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
VEREST,С новым 2020 годом 31.12.2019 !23 : 41!,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Taz Network,everyone’s here cus it’s way better than the 2017 one haha,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35,positive
Christianz Creationz,"This is what youtube rewind was about😭 
This was always the best",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,1.0,positive
Tiffany Playz,"Need to be 2019 rewind:
PewDiePie
Mr Beast
James Charles (background music bad guy by Billie Eilish)
Fake Alien For the Area 51 ""raid"" (naruto runs past James charles)
Kylie Jenner (make sure she says rise and shine)
Etc (I can't think of anymore, but if you can... reply to this comment!)",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.21499999999999994,negative
Maleeh KT,"This makes me feel good, after seeing the YouTube rewind 2019!",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.875,positive
henryplaysallday,"Me: Hey wanna see YT rewind 2018? 
Others: F NO MATE",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Cosmico,"YouTube rewind 2016: 532k dislikes in 2 years

YouTube rewind 2018: 5.9M dislikes in 2 days",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Darzoft,"Nobody: nostalgic.
Me: ok boomer",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Reliq shubi,Who else thinks this was the best rewind yet,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,1.0,positive
ISAACPLAYS 11,Who’s here after watching the sidemen Saturday video,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
ArySilvi 98,Who remember this beautiful moments..?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.85,positive
AwesomeGuy Peter,Who Came Here after Youtube Rewind 2017?:)😂,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
TheDeadMeme27,"Guys I'm from the future. you have to trust me, okay? 
now listen, 2019 YT rewind was absolutely and unbelievably horrible. please save yourself from the unseeable.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.07500000000000001,negative
FJR AR,"2:58 ""Hodor, hold the door""",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Tankyy,When times were simpler 😢,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Jin,Uhm I hope 2019's YT Rewind would have the same amount if likes and dislikes periodt.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Esra Marwa,"It gets worse an worse every year... im scared for 2019...


Ps I'm a small YouTuber  :)",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.1375,negative
Itz Yadi,Dude in my opinion this is the best rewind YouTube has ever made so far,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.55,positive
groggy 14,Who else went here to check the answer for the video on MoreSidemen?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Blazing Phantom,"At least better than 2018






I'm thinking how would be the 2019 rewind",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.1,positive
KageYT,came from sidemen,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Gema Diaz,:( A good rewind no like the 2019 🤮🤮,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.025000000000000026,negative
JOSE FRANCISCO LUCIO TORRES,Lo veo en 2020 purque me siento muy desepcionada del del 2019 f :'v,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
The One,Ahhh yes when the reign of bad YouTube rewinds started,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.6999999999999998,negative
chill bruh,"This was the only best YouTube rewind ever made!!
Agree?",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
Sole,I‘m here to clean my eyes after watching 2018rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.3666666666666667,positive
Melii Coffee,Cuando YouTube hacía buenos rewind 😭😭😭✌🏼✌🏼✌🏼,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Cady Heron,The last GOOD YouTube rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35,positive
• Lucy,The best rewind 🔥,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,1.0,positive
Lina Illoul,When Youtube Rewind was actually good,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.7,positive
Mystro 2k,Anyone here after the trash youtube rewind 2017 came out?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Johnatan Lozano,youtube antes de la tragedia :(,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.75,negative
Ash,Just casually looking back at the good times,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.06666666666666661,positive
Mustafa Hassan,When YouTube wasn’t lazy....,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.25,negative
KC Wu,"This was way better than 2018's, and I agree with anybody who says 2019 Rewind was better too.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
Owi,we should've been more grateful for these old rewinds...,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.3,positive
Snacc,I really appreciate this after seeing 2018 and 2019's ...,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2,positive
HD SHAD3Y,When youtube rewind was actually good What happened?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.7,positive
IzGotzKillz 123,Justin Bieber: I'm sorry (for 2019),Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.5,negative
Todd Howard,1:33 I totally forgot Trevor and the Daily Show crew were on this,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Justin Caraballo,2018 was so bad I had to revisit 2016 real quick,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.09999999999999992,negative
Pikachu,Estos eran rewind de verdad,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
p0siden,SO OG miss the old times :(,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.325,negative
Obviously Ferrets,Who else is just going on a YouTube rewind marathon to see if there is actually a decent rewind?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.16666666666666666,positive
Albert Putra,"I Miss These Days, Hope i Can Turn Back Time",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
bobby Kyna,"""So guys, apparently we control rewind this year. What do we do?""",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.05,positive
Ana Jakovljević,we need the guy at 1:42 in 2019,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Michael C.L. Zhou,"2016: Rewind YT culture
2018/19: Rewind YT most likes video/s**t




YouTube, we all love the culture. We all want to get a rewind 2020 that ""rewind"" the rewind videos so far you've posted on this video platform.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.3666666666666667,positive
cati gamer :3,"2015:Me encanta
2016: :)
2017 : Esto el cool
2018: ok
2019:Puro fornite :V",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.45,positive
Ella Nina Mazzucco,I’m watching this in 2019 and this is still my favourite YouTube Rewind video,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Scott Arcement,"2016: This is awful
2019: This is fine",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.29166666666666663,negative
Rajib chetry,The best YouTube rewind I have ever seen ♥️♥️,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,1.0,positive
Comfy Angel! :3,"This by far 100% my favorite YouTube rewind! I like the way they included my main fav you tubers 💖🌸😅, wish they still made them like this it's just a huge celebration and it would be so fun!",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.33333333333333337,positive
TheZap,2:44 Didn’t even realize my boi dashie was in here  LOOK AT HIM,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Ridip Das,"After watching the terrible 2018 rewind I'm going through all the previous rewinds, anyone else here doing the same",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.3888888888888889,negative
Emmazz,"When i saw this-
2016:nah
2017:nope
2018:no way
2019:not yet
2020: HeY ChEcK Out 2016",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Mysterious,1:42 the best part,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,1.0,positive
María José Nué Gutiérrez,1:55 I came cause that moment,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Chloe Massie,5:27 you can just tell their Australians 😂😂,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Codinhammer,"Remember when YouTube put PewDiePie in YouTube rewind?
“Yea, I ‘member”",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
elizabeth haley,"2016 me: ew
2019 me: this is actually pretty good",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.475,positive
Mr. Blue,You're hear to compare with the YouTube rewind 2019,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Praxina TheVitta,This is my favorite rewind! ❤️,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.625,positive
Izzy Woods,"4:08


Yess bish",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Njul 17,2018 here?:(,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.75,negative
Severin,"i still come back to this vid, so i can watch good stuff on yt",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35,positive
vroomy woomy,0:42 drug addicts when they sniff cocaine,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Joy Chowdhury,"The last good rewind imo.This is what should be included in rewind 2019:
KSI vs Logan Pual
PewDiePie vs T-Series
Mr Beast & his Trees
Minecraft Resurgence
all the sidemen deserve a more intrgrel part",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.4,positive
Psy Traveler,4:07 Predicted (T-Series),Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Jayden Anolin,"If PewDiePie isn’t in Youtube Rewind 2019 we’re dropping the 100M dislikes

2.5k likes !?!?!!??!????!?",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
King Kun,Everything related to rewind went downhill after the making of this video,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Miranda Streifel,If a clip from pewdi pies wedding isnt in the 2019 rewind I'm giving up on society,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Chalcedon Sañor,1:49 feels very nostalgic.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.65,negative
Familia Kawaii 888,"This is the best youtube rewind, change my mind",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,1.0,positive
Mahamdou Camara,"Who's here after watching the horrible 2017 rewind to satisfy your mind from the horror you just witness?
Edit: JESUS 2.7k LIKES JESUS CHRIST........THXS 😂😂😂",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-1.0,negative
Parvathy Prakash,2019 YouTube rewind video was inspired from 'WatchMojo's top 10 videos'😒,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
TONY play,My favorite 1:55,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
dERPYtHANOS,I think this will be the last time we'll see a good YouTube rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35,positive
Adv Shahanaj Panna,3:29 i love u wengie!!!,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.9765625,positive
Abigail Woolls,At this point we all know why we are here,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Vincent Meade,This is cringe but it didn't screw over pewdiepie so I like it,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Alvin Gusting 2.0,"We need most in Rewind 2019:
Old Town Road
Pewdiepie
Pewdiepie Vs T Series
Pewdiepie married
Mrbeast
Minecraft
Fornite 
Creeper Aww Man
I Don't care Ed Sheeran and Justin Bieber
Marshmello
Bad Guy Bilie Eillsh
 
KyoAni Animation anime like:
Nichijou
Lucky Star
K-on
Haruni Suzumiya
Hyouka
And more

My Hero Academia 
Smosh
Nigahiga
10,000 hours Dan + Shay & Justin Bieber
Congratulations pewdiepie
Justin Bieber
Alan Walker
Area 51
The Chainsmokers
Ariana Grande
Cartoon Network
Dragon Ball Z
Memories maroon 5
Shaggy Ultra Instinct
Konosuba
Slushii
Ed Sheeran 
Charlie puth
Naruto and Boruto
King Vader
Fire Force Op1 inferno
Sven, Joregen, Jeb, Benget, Sven Bf, Bird, DJ Cow and More


And anything else more in rewind 2019 I hope 2019 was good",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.25909090909090915,positive
:DïXxXSMR,1:49 damn imagine the Ksi now,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
SuperrNova,"This wasn't a rewind.
This was a repost.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Exponble,Youtube is like that one teacher who tries to act cool but fails miserably.,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.3125,negative
TheBegottenWarrior,"Jesus, last year they had so much hate that they didn't even try this year.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.4,negative
Beaner Boy,Nice Top 10 video but where’s YouTube Rewind 2019??,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.55,positive
Chib 7,Even YouTube is stealing other people’s content.,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.125,negative
h4ck7rm4n,"this isn’t necessarily bad but unfortunately it does come off as lazy 😐 it’s basically a glorified top ten video. you can do better than this youtube

like if u have small pp",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.09999999999999996,negative
Aria Bakhtiar,"2018: Worst Youtube Rewind
2019: No Budget Youtube Rewind",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-1.0,negative
David Senpaíツ,"Youtube: We did our job

Us: But you didn't do anything

youtube: Exactly",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.25,positive
MontyMarioBros,"2 million dislikes in just 8 hours,

never done before.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
AshAxxion,Okay but where is PewDiePie vs tseries that was iconic,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.5,positive
Double A Food Reveiw,"Remember when you had an english project due the next day, and hadn’t even started so you threw together some half - assed project and hoped for the best?


Yeah.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.14166666666666666,positive
1000 subs With bad vid,"The people: We want a better youtube rewind

YouTube: Puts random clips youtubers together and calls it a day",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Hatim Piplodwala,Petition for pewdiepie to make rewind again this year because youtube screwed it up again.,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
S K,"YouTube showing most viewed videos on rewind
All the random ads: Are we a joke to you?",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
JDubL,"If YouTube used other creators videos, Can the creators copystrike YouTube?",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.125,negative
Blake Vollbrecht,giving pewdiepie actual screen time in front of non-pewdiepie viewers was the only reason anyone liked youtube rewinds of the past,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0875,positive
Vishnu Madhavan,Now I feel like rewind just lost its magic. Sorry.,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Nite2Bright,"What’s with everyone using 
Everyone:",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Sad Excuse Of a Human,"We did it boys, Pewdiepie in youtube rewind 2019.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Definitely not fake YouTube worker,This is the laziest rewind I've ever watched in my entire life,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Ben Shanafelt,"This makes me so sad... Yeah, creators were highlighted... but their creativeness... maybe not so much. I know it costs a lot of time and energy, but I miss the rewinds of years past, with the youtubers actually being in the video, rather than their videos in the video.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.1375,negative
TREE Wicked,"2018 we made something you didn’t like

2019 we made something you still didn’t like",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Shelby Segall,"YouTube: ""To BTS for getting the biggest 24 hour debut""
Also YouTube: deleted their views",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
LovingPrinceTamayuki,So... I think I missed the part I was supposed to enjoy... Question: why did you think this was gonna be good?,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.55,positive
Kookie Maknae,"Dont mind me, just a non copy paste comment passing by.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
ᴀʀʏʏʏ ღ,So rewind 2019 is just stealing other people's videos?,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,-0.125,negative
Absalon Atanacio,Only reason why I watched this is to see if they put Felix and Marzia’s wedding Thass it,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.0,neutral
Jordan AI,"2018: tried too hard
2019: didnt try at all
edit: rip my inbox
edit 2: why are people subbing to me bc of this comment? haha thx ig
edit 2b: you madlads!
edit 69: all these notifications are literally crashing my desktop jesus..!",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.010416666666666656,positive
DAVILTAIC,And rewind 2020 “2019 rewind was the most disliked rewind on YouTube”,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.15,positive
Knowing Brother,"How ironically, a content creator able to have million reach view and like but a master of its own medium unable to make one liked video once a year.",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.30000000000000004,positive
Darshan Mane,"Rewind 2019 will be better , they said.
2.9m likes
7.9m dislikes",Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.5,positive
Alexander Dao,I guess YouTube’s really trying to make history again 😭,Rewind 2019,YouTube Rewind 2019: For the Record | #YouTubeRewind,98205677,3332526,8749993,0.2,positive
